"month","day","data","median","LB","UB"
3,30,3,3,3,3
4,6,0,0.652691222940726,0,3.7750880334759
4,13,0,0.761370676679566,0,3.8616416512657
4,20,0,0.787063849821098,0,3.98100794038824
4,27,2,0.848404860462537,0,3.89018699367018
5,4,0,0.971614581965917,0,4.14285696498501
5,11,0,1.04428240130156,0,4.23205824435344
5,18,0,1.16071427514057,0,4.46648297749479
5,25,4,1.29825817693095,0,4.68765963771783
6,1,1,1.44374165609213,0,4.9320809863375
6,8,NA,1.55891125198361,0,5.35370562208058
6,15,NA,1.74410181437911,0,5.92808677173853
6,22,NA,1.90393013028536,0,6.80138067322151
6,29,NA,2.01908012588311,0,7.71810300758119
