"month","day","data","median","LB","UB"
3,30,3,3,3,3
4,6,4,3.08135989936904,0,11.4171307414153
4,13,3,4.3064116808209,0,12.9242346333616
4,20,4,6.14075035366526,0,14.5934776120863
4,27,11,7.6472232169329,0,16.5868562770381
5,4,5,8.49089467710878,0,17.1909952562512
5,11,9,8.29263677392271,0,16.9681476609193
5,18,12,7.45155593419519,0,16.200241784082
5,25,0,6.25828800651568,0,15.0385514895039
6,1,7,4.78024797012502,0,14.2351405947582
6,8,NA,3.6815680096977,0,13.3991726170508
6,15,NA,2.78956123063437,0,13.619066390895
6,22,NA,2.23714984040253,0,13.3529595839349
6,29,NA,1.64612798336796,0,13.619611695087
