"year","month","day","data","median","LB","UB"
2023,4,13,0,0.0679949885118751,0,1.89459087889704
2023,4,20,0,0.102183787066667,0,1.5728794826699
2023,4,27,0,0.138633887524693,0,2.08496095628613
2023,5,4,0,0.177577312207079,0,2.80141919704991
2023,5,11,1,0.219278950009641,0,2.67466806814968
2023,5,18,0,0.26404258944083,0,3.75195096531703
2023,5,25,10,0.312218331527901,0,3.67489113905283
2023,6,1,1,0.364211764860887,0,5.014340270052
2023,6,8,0,0.420495411929855,0,4.44292471402056
2023,6,15,0,0.481623130908115,0,7.82123222883235
2023,6,22,NA,0.548248402972063,0,10.4981928530943
2023,6,29,NA,0.621147786123672,0,17.701922975433
2023,7,6,NA,0.701251322316344,0,28.5494306047527
2023,7,13,NA,0.789682427961819,0,1924.77671598872
