"month","day","data","median","LB","UB"
5,25,18,18,18,18
6,1,0,16.8212103326269,0,67.6815075509317
6,8,24,18.86562209225,0,69.3429864487341
6,15,31,20.2745521745329,0,69.8051690842529
6,22,26,20.5903360623841,0,70.4406053215996
6,29,0,20.9594128196101,0,69.5079047428941
7,6,29,20.740389566016,0,69.8262792245333
7,13,0,20.0649586008383,0,70.2474928610183
7,20,51,19.2314828736506,0,70.8130345708077
7,27,0,18.3991019460321,0,71.517568913396
8,3,NA,16.4956068068654,0,74.2425247528499
8,10,NA,16.4843930592013,0,76.1649712891267
8,17,NA,15.7152583376,0,83.2725732267675
8,24,NA,15.4524300680996,0,92.174335382837
