"month","day","data","median","LB","UB"
5,25,17,17,17,17
6,1,20,20.6177680121551,0,107.184102286043
6,8,5,25.3417651386054,0,108.205939749687
6,15,33,28.1357481732788,0,111.758424925554
6,22,17,32.7717726594678,0,112.028499068347
6,29,23,36.3624278466783,0,118.596394879942
7,6,18,38.8695644853372,0,120.307761268772
7,13,116,39.2551582893984,0,124.467696480075
7,20,15,39.0936860293177,0,122.452048374857
7,27,9,34.6547818739303,0,125.313212599081
8,3,NA,32.9227965425511,0,129.231165313703
8,10,NA,29.7495477114733,0,144.873852829293
8,17,NA,26.569492805175,0,161.65080796988
8,24,NA,24.0212429762342,0,196.382139405769
