"month","day","data","median","LB","UB"
5,25,14,14,14,14
6,1,6,8.68040516756105,2.57765251715472,14.5754492708097
6,8,12,7.52170496007526,1.37191003836632,13.4992115405823
6,15,4,5.02854543765596,0,10.6725080398429
6,22,1,3.02821519160404,0,8.4834938770826
6,29,0,1.7405036152861,0,7.28101817669697
7,6,2,1.07881231718963,0,6.65748649509768
7,13,3,0.677504364858375,0,6.3361418158795
7,20,2,0.471395256368419,0,5.84014489242979
7,27,1,0.344623667326008,0,6.05300986728949
8,3,NA,0.230286530207417,0,5.85401425915028
8,10,NA,0.221452111532114,0,5.79728741856757
8,17,NA,0.197854655080791,0,5.70383730371861
8,24,NA,0.169876737325523,0,5.65684078938289
