"month","day","data","median","LB","UB"
5,25,10,10,10,10
6,1,1,1.44284347805991,0,9.73660649579769
6,8,0,1.28305868433918,0,8.1250747603317
6,15,0,1.28428690020626,0,8.12977202725188
6,22,0,1.25895721325448,0,8.18004727128957
6,29,0,1.2000415187627,0,8.17102792653511
7,6,8,1.31288940417589,0,7.88201823970784
7,13,0,1.20282197530174,0,7.99348555177053
7,20,0,1.2181363343536,0,8.34223958142527
7,27,0,1.19031831010712,0,8.30442442664405
8,3,NA,1.18504781795578,0,8.43499699700831
8,10,NA,1.19274548629444,0,8.56351142513844
8,17,NA,1.2264409572787,0,8.9406942457624
8,24,NA,1.19202827182633,0,9.49605588266345
