"month","day","data","median","LB","UB"
5,25,3,3,3,3
6,1,0,1.83367183626695,0,10.4069913403716
6,8,6,2.07325788024992,0,10.4283815763688
6,15,0,2.17189648331077,0,10.4779513331763
6,22,5,2.3614325681136,0,10.5277273956921
6,29,0,2.59255185485489,0,11.1285707134413
7,6,0,3.14696057981665,0,11.8570930503732
7,13,8,3.69259498051157,0,12.4381545282472
7,20,0,4.03084626322292,0,12.8592575394199
7,27,6,4.40307224635814,0,13.743018354692
8,3,NA,4.80742212055135,0,14.85230465102
8,10,NA,5.12865011456261,0,16.7978720446429
8,17,NA,5.52741862144526,0,20.3261652393533
8,24,NA,6.35691458053397,0,25.3796105874431
