"month","day","data","median","LB","UB"
5,25,4,4,4,4
6,1,4,0.688249970394965,0,4.13768133638526
6,8,0,0.757229013697655,0,3.93726079332784
6,15,0,0.759523432986195,0,3.92987987099557
6,22,0,0.713263653775945,0,3.8587026611887
6,29,0,0.713868515316506,0,3.90695876906537
7,6,0,0.68980997794698,0,3.76095600384808
7,13,0,0.697693789126008,0,3.8603847211981
7,20,0,0.671883518633931,0,3.87730677609968
7,27,0,0.640480692130837,0,3.86461918521338
8,3,NA,0.690839250636851,0,3.9315188063779
8,10,NA,0.654692087372962,0,4.0956693084667
8,17,NA,0.64544151573855,0,4.14466972000513
8,24,NA,0.666884824247632,0,4.49094810618873
