"month","day","data","median","LB","UB"
5,25,4,4,4,4
6,1,4,0.729443302706429,0,4.32064461821154
6,8,0,0.775062716199059,0,4.11383762267719
6,15,0,0.745156421416215,0,3.98250344532158
6,22,0,0.691761657251207,0,3.97589000493231
6,29,0,0.721089524962221,0,3.8876993496309
7,6,0,0.686620490009502,0,3.90596459826556
7,13,0,0.682130402540577,0,3.81297325071443
7,20,0,0.690308269403869,0,3.83993054747965
7,27,0,0.65101533371858,0,3.85741666033682
8,3,NA,0.659234835768478,0,3.80236875392866
8,10,NA,0.614201475767386,0,4.04209532312156
8,17,NA,0.613579028095638,0,4.1748248935475
8,24,NA,0.64201026122558,0,4.45888397806818
