"month","day","data","median","LB","UB"
5,25,17,17,17,17
6,1,0,14.2228393785521,0,75.6348262720837
6,8,9,12.543626422036,0,66.8715058320853
6,15,4,11.5552668105256,0,65.9409775578077
6,22,0,11.8623121588009,0,67.4371198751924
6,29,0,13.892993470478,0,66.9661881448484
7,6,63,13.9290868816504,0,68.2113186581561
7,13,0,11.818002774905,0,66.1175261527427
7,20,0,11.0359875560634,0,64.7877723560954
7,27,0,11.1965684048465,0,66.2834243377784
8,3,NA,10.3175718124821,0,71.6810123895393
8,10,NA,10.950621002908,0,74.5608412779831
8,17,NA,10.389302117277,0,82.0795322310603
8,24,NA,10.7302044951057,0,90.7803381036363
