"month","day","data","median","LB","UB"
5,25,103,103,103,103
6,1,85,63.4795281432168,0,175.430738998421
6,8,69,83.3377716362388,0,194.450433832224
6,15,114,104.118527277006,0,217.335625757087
6,22,112,120.21489547285,8.50984104650495,236.182974539903
6,29,60,130.690530860851,17.4166491303117,249.894849230913
7,6,155,132.331914980304,19.2326164339718,247.548830025576
7,13,208,121.171694427943,7.42152855873879,237.775596792266
7,20,97,108.154558202133,0,223.571664006514
7,27,32,88.3327752034683,0,212.305218731749
8,3,NA,68.707679589443,0,197.529796082624
8,10,NA,56.4314106023872,0,192.393456722367
8,17,NA,43.4925881527503,0,188.942498535183
8,24,NA,33.0836149215072,0,187.891530404148
