"month","day","data","median","LB","UB"
5,25,18,18,18,18
6,1,0,15.2454430408818,0,66.7075137785519
6,8,24,17.8414644463896,0,65.1509365643279
6,15,31,20.4557911975688,0,68.6560415018331
6,22,26,21.8019920948796,0,68.6835888348772
6,29,0,21.3401111356868,0,68.7029901280878
7,6,29,20.3131552577767,0,66.8399123305807
7,13,0,17.9721125949701,0,65.1641828333174
7,20,51,16.997415675192,0,64.0522402835977
7,27,0,14.9290402736558,0,65.6060647684363
8,3,NA,12.7951233602845,0,69.2465781673513
8,10,NA,12.1366920490693,0,75.9696714827602
8,17,NA,10.7420459096126,0,84.1161052758048
8,24,NA,10.1755457399075,0,100.595559842202
