"month","day","data","median","LB","UB"
5,25,103,103,103,103
6,1,85,87.5007984452047,0,212.620464827873
6,8,69,94.4636448022922,0,214.329412212577
6,15,114,103.089218830168,0,214.721888250868
6,22,112,106.921867105349,0,230.901644624133
6,29,60,114.160919957867,0,243.13130247084
7,6,155,129.80027589025,0.0896761157678228,250.972856408256
7,13,208,128.015000443511,6.05043750627079,255.117705803776
7,20,97,114.222799051389,0,237.139745780733
7,27,32,95.4101100440448,0,233.208539715727
8,3,NA,78.5215672435257,0,218.31068825518
8,10,NA,66.0013621152182,0,221.367460250408
8,17,NA,57.4302023869754,0,232.174883630443
8,24,NA,48.6493910206629,0,246.541091744684
