"month","day","data","median","LB","UB"
5,25,103,103,103,103
6,1,85,84.2833625948191,0,210.580372438261
6,8,69,94.7254494129507,0,210.073875038867
6,15,114,104.636152480863,0,212.311943597238
6,22,112,111.466733813778,3.34079689616915,227.039528984428
6,29,60,116.377009097279,2.16724133702962,237.92281419437
7,6,155,127.726530605691,6.0926035892837,245.038392447065
7,13,208,125.21761889905,3.73332317568297,243.017087699252
7,20,97,108.193523907212,0,225.213776319897
7,27,32,86.7373789409748,0,209.899138951752
8,3,NA,69.7426698226382,0,201.124592361575
8,10,NA,56.8484262318026,0,192.505489848234
8,17,NA,46.6390060237383,0,186.135606109454
8,24,NA,36.9805021698628,0,186.800528587006
