"month","day","data","median","LB","UB"
5,25,17,17,17,17
6,1,20,14.4316465819764,0,89.1604839536563
6,8,5,19.1840633922241,0,97.0525135001803
6,15,33,25.5672647461817,0,103.506081688942
6,22,17,32.7762204573951,0,108.741201816172
6,29,23,36.1755172131595,0,113.336488201672
7,6,18,39.006333195827,0,115.57423386543
7,13,116,38.1726237388963,0,115.117977586164
7,20,15,36.5090376384907,0,114.044529733851
7,27,9,30.8846955160382,0,114.484894589256
8,3,NA,26.8359467514498,0,123.829020500569
8,10,NA,22.8691758972232,0,146.515771928665
8,17,NA,19.4269727540702,0,182.06771232643
8,24,NA,17.4976550335736,0,238.306724264449
