"month","day","data","median","LB","UB"
5,25,3,3,3,3
6,1,0,1.74656543204304,0,9.79862242895167
6,8,6,1.93776696559791,0,9.76454998312228
6,15,0,2.26095704008662,0,10.0905131592885
6,22,5,2.41972294607694,0,10.3084388834726
6,29,0,2.74623568322729,0,10.6718350614125
7,6,0,3.0918259347184,0,11.0378940192428
7,13,8,3.45620375067505,0,11.0851843700159
7,20,0,3.90671451369872,0,12.0845882161775
7,27,6,4.31049570564497,0,13.3479101720587
8,3,NA,5.00253386025719,0,14.8205522939692
8,10,NA,5.44190700054174,0,17.8926601108148
8,17,NA,6.02969968412883,0,22.0295205424457
8,24,NA,6.57345725376385,0,27.9775428558851
