time,Rt median,Rt 95%CI LB,Rt 95% CI UB
54.01,142196238.996593,141181508.364221,151827829.211134
55.01,4.58573423146118,2.42597832214291,14.1102574649223
56.01,1.92053722339577,0.000102170522081289,3.19182440279098
57.01,1.86990273113739,0.000242840314425465,2.3735139029769
58.01,1.80099217131172,0.0010529453287153,2.28815564721167
59.01,1.71396314454844,0.00620763395761129,2.2577849557423
60.01,1.6657882815663,0.0428231872114435,2.25063896983968
61.01,1.61494624159475,0.266802693750964,2.25158894847522
62.01,1.56862363281956,0.764278344997338,2.25263954274417
63.01,1.52414682482103,0.968690780655725,2.25384073575894
64.01,1.48429183670537,0.996799703019092,2.2528695732834
65.01,1.44705036068933,0.999694872775736,2.2536655458592
66.01,1.42069427532649,0.99997235447221,2.25313718445835
