time,Rt median,Rt 95%CI LB,Rt 95% CI UB
44.01,140231123.672186,140231109.582869,143651770.144629
45.01,0.000791989502534539,0.000752323641555485,6.93593158353483
46.01,0.000403078111481639,0.000382854169415431,1.5948501697905
47.01,0.00095769947664607,0.000909579751737406,1.20302678381071
48.01,0.00414345474392776,0.00393505858564735,1.26267896473312
49.01,0.0240632362437729,0.022875862566235,1.31599930719735
50.01,0.150116376923088,0.143600395787892,1.3279320171512
51.01,0.589551290925889,0.576955300364521,1.32682164457732
52.01,0.927495344577576,0.923959095243142,1.31236917959268
53.01,0.991876241272982,0.991441621751132,1.30683962065892
54.01,0.999190685654206,0.999138873305019,1.30879116037599
55.01,0.99992512128848,0.99990869999634,1.30600877243636
56.01,0.999994233170002,0.999987094007108,1.3098608824442
57.01,1.00000153451503,0.999990547956465,1.3059525259928
58.01,1.0000015561111,0.999993416200102,1.30780163809622
59.01,1.00000173552435,0.999992946275997,1.30657596323486
60.01,1.00000193147364,0.998948188053138,1.3075309387428
61.01,1.00000138085459,0.999382994586806,1.30648856482546
62.01,1.00000228612224,0.999033724686732,1.30768234800483
63.01,1.00000124072318,0.999016647857159,1.30677829857764
64.01,1.00000234732471,0.998936992812868,1.30791501856343
65.01,1.00000151189312,0.998902119578093,1.30697037983406
66.01,1.00000151642725,0.998859493760889,1.30761382575849
