time,Rt median,Rt 95%CI LB,Rt 95% CI UB
54.01,140231123.648684,140231109.582869,147425618.591934
55.01,0.000791921808446214,0.000752323641555485,11.1462419366518
56.01,0.000403004719459633,0.000382854169318819,2.03453848040899
57.01,0.000957428652771449,0.000909579813690374,1.60996834026228
58.01,0.0041414403062732,0.00393507174454085,1.73115519820021
59.01,0.0240516610596,0.0228758575012317,1.7625690712342
60.01,0.150029661534111,0.143600725222288,1.76775041441735
61.01,0.589436092693364,0.576955731541507,1.76677699986678
62.01,0.927495567252822,0.923958193566687,1.76610056182837
63.01,0.991876097076916,0.99144220686807,1.76648879594113
64.01,0.999188531115607,0.999136911940136,1.7668993391753
65.01,0.99992419565797,0.999911731278612,1.7670380533394
66.01,0.999994632757519,0.999985396958084,1.76791413516793
