"month","day","data","median","LB","UB"
3,23,9,9,9,9
3,30,0,7.62405075566734,0,20.1234137183992
4,6,15,5.85106486386644,0,17.9859411617938
4,13,0,3.70775962036392,0,15.040011756452
4,20,0,2.20006369500375,0,12.8194287188847
4,27,0,1.39149885644424,0,11.379579716388
5,4,0,0.869087345236921,0,10.9899660818764
5,11,0,0.621064470520536,0,10.4568003274591
5,18,0,0.492195596514995,0,10.2985623187549
5,25,0,0.417442556704745,0,10.088615733244
6,1,NA,0.341038932007506,0,10.3636234398883
6,8,NA,0.30602022705653,0,10.2520003245049
6,15,NA,0.205035887822736,0,10.832706211269
6,22,NA,0.275522744925179,0,10.5522479389103
