"month","day","data","median","LB","UB"
3,30,16,16,16,16
4,6,0,0.437806213913548,0,2.64770923756458
4,13,0,0.395121091577911,0,2.21268938094678
4,20,0,0.351911373470033,0,2.04860344906626
4,27,2,0.2899888820576,0,2.05191105904529
5,4,0,0.283384170530022,0,1.95273977251752
5,11,0,0.245030094065835,0,1.93654195101314
5,18,0,0.245331350699747,0,1.92485873957515
5,25,0,0.245318406501447,0,1.94099706987786
6,1,NA,0.242165225525989,0,1.96273609178957
6,8,NA,0.201133614250998,0,1.91727574098243
6,15,NA,0.198757726457926,0,2.02519055146247
6,22,NA,0.20279036333369,0,1.92501902569503
