"month","day","data","median","LB","UB"
3,30,3,3,3,3
4,6,0,0.706861202232491,0,3.98182317922985
4,13,0,0.794670972435498,0,4.04136351918409
4,20,0,0.845107271062441,0,4.09072337607308
4,27,2,0.963957792884592,0,4.18140215090975
5,4,0,1.13497189808213,0,4.33621575183968
5,11,0,1.24307904393304,0,4.56351895703913
5,18,0,1.36647719460182,0,4.87293811120779
5,25,4,1.60499200000726,0,5.16003791488633
6,1,NA,1.77210910356144,0,5.90618107265556
6,8,NA,1.93657664078586,0,6.52404804194458
6,15,NA,2.20506992168001,0,7.79190349100376
6,22,NA,2.42484842380246,0,9.43580129894786
