"month","day","data","median","LB","UB"
3,30,2,2,2,2
4,6,0,1.34721755885747,0,10.3043116168688
4,13,0,1.73639719876681,0,10.4031914315257
4,20,0,1.94825617590813,0,10.8664114106089
4,27,4,2.51912204566895,0,11.5540459504782
5,4,0,3.21095377280428,0,11.9480318535629
5,11,0,3.8948248968335,0,13.030705394918
5,18,0,4.84374969172468,0,14.6383936289379
5,25,12,6.10088110540377,0,16.853451665871
6,1,NA,7.91064867389658,0,20.6445374502452
6,8,NA,9.60462525172494,0,27.0708381854839
6,15,NA,11.9986877290129,0,36.5242333911243
6,22,NA,14.5783523722224,0,51.2127997787596
