"month","day","data","median","LB","UB"
3,23,113,113,113,113
3,30,111,134.018246143531,13.4360731133876,232.298382459102
4,6,182,143.866717824384,27.9995453992409,235.089590811558
4,13,94,119.45973806937,29.7734526875256,227.931372312219
4,20,70,105.138650894325,19.8291176949754,222.436202226644
4,27,137,122.887020682598,20.0499066507518,220.487354528658
5,4,163,137.085566312218,18.4095166424302,230.247608772345
5,11,146,118.888072178751,4.0219857327462,209.641625114721
5,18,43,87.0511318251264,0,185.261797373288
5,25,58,77.5293620893525,0,185.295750628378
6,1,NA,82.0781641338109,0,209.866804164717
6,8,NA,82.7001389506549,0,212.047833999622
6,15,NA,70.7847912155092,0,191.515148628172
6,22,NA,58.1500413808296,0,179.746345866181
