"month","day","data","median","LB","UB"
4,6,3,3,3,3
4,13,0,1.35975817112054,0,9.82116534102797
4,20,0,1.71745524284518,0,9.88955850657773
4,27,0,2.1223744760864,0,10.6886286422997
5,4,0,2.61541437646354,0,11.4835197728059
5,11,1,3.20553147642593,0,12.1151197103587
5,18,0,4.01120161859394,0,13.3901386114056
5,25,10,5.0411837820667,0,15.0263673850561
6,1,NA,6.04261752805039,0,18.4929777351592
6,8,NA,7.36030917649279,0,23.3981563774577
6,15,NA,8.83738161396253,0,31.2014458760999
6,22,NA,10.4620833000072,0,43.438487895965
