"month","day","data","median","LB","UB"
3,23,113,113,113,113
3,30,111,124.968054779335,7.52628409478431,227.8020605623
4,6,182,138.077445253248,22.6048099836126,238.07267096045
4,13,94,122.788190710141,25.3512799372092,235.445001784009
4,20,70,112.765086719183,19.3540289213358,231.880673198107
4,27,137,120.265480918988,22.1474564253994,223.667138518306
5,4,163,127.218345130478,13.3691058941511,224.252668767521
5,11,146,112.14354202676,0.445304915748271,205.035260135613
5,18,43,87.5972100130719,0,194.02195969915
5,25,58,83.3194591750728,0,187.770705622652
6,1,NA,90.0009047387364,0,205.923090073158
6,8,NA,83.3951344598498,0,205.78075517859
6,15,NA,70.6432919478425,0,182.99187007834
6,22,NA,57.8026398526616,0,176.870408490847
