"month","day","data","median","LB","UB"
3,23,9,9,9,9
3,30,0,7.53999329719773,0,19.449343435457
4,6,15,7.28052984807399,0,19.0715190286166
4,13,0,4.43350484800636,0,17.2675568528407
4,20,0,3.06830423271193,0,16.5600798247834
4,27,0,2.1875641454772,0,14.9896938836857
5,4,0,1.64761836456463,0,15.2262718890478
5,11,0,1.17561919819887,0,15.2371631129576
5,18,0,1.11919847221772,0,14.6347560537034
5,25,0,0.934610305686572,0,14.5802755477845
6,1,NA,0.911356149125749,0,14.6560265276667
6,8,NA,0.735923077501227,0,14.159889275052
6,15,NA,0.657981420585989,0,14.0319311239134
6,22,NA,0.751785587246229,0,13.9032477143743
