"month","day","data","median","LB","UB"
3,23,18,18,18,18
3,30,12,14.2082990702746,0,59.3228544874006
4,6,49,14.7680083150712,0,57.065057009761
4,13,6,15.8029752473803,0,57.7029218440504
4,20,10,16.4057063505458,0,58.6768482503362
4,27,2,16.0896233276955,0,58.1539031279616
5,4,0,17.0482620253334,0,58.9791780528402
5,11,34,17.0066416539324,0,59.2355938999155
5,18,6,18.6534266422789,0,60.0184587822726
5,25,31,18.4576698135688,0,62.5617738308416
6,1,NA,19.2638654945374,0,67.1183792263776
6,8,NA,19.3234845334193,0,75.7937156063477
6,15,NA,19.7303912143766,0,88.5118349339085
6,22,NA,19.9532297061849,0,104.254011565128
