"month","day","data","median","LB","UB"
3,30,3,3,3,3
4,6,0,0.797175953447852,0,4.54202537951468
4,13,0,0.783288910128883,0,4.47653326788183
4,20,0,0.810620407700427,0,4.49459694598841
4,27,2,0.925306620095743,0,4.59461787136114
5,4,0,1.03519751344355,0,4.8211608979919
5,11,0,1.11371944463954,0,4.84827849945977
5,18,0,1.29945983314665,0,5.06157357451563
5,25,4,1.41148258919373,0,5.24967153184095
6,1,NA,1.49297050271223,0,5.7490408694097
6,8,NA,1.56066132381893,0,6.22784191712442
6,15,NA,1.64812992093533,0,7.1424804944845
6,22,NA,1.70146969350014,0,8.26924370792024
