"month","day","data","median","LB","UB"
3,23,12,12,12,12
3,30,3,4.64953912340786,0,13.8997480800075
4,6,4,5.19420713079824,0,14.581652279812
4,13,3,5.67573999128958,0,14.8523371230479
4,20,4,6.65450739932092,0,15.9757280823569
4,27,11,6.84870635951053,0,16.1585069669535
5,4,5,7.11798325912543,0,16.0752468263532
5,11,9,6.78088539218569,0,15.7121642151714
5,18,12,6.5259875836047,0,16.1718847773348
5,25,0,6.37178180072336,0,16.3736191667072
6,1,NA,5.99569349006857,0,17.2487767457184
6,8,NA,5.67471667215407,0,18.4660445745489
6,15,NA,5.37638104124281,0,19.8368516224334
6,22,NA,4.92993528640055,0,21.2995765080279
