"month","day","data","median","LB","UB"
3,23,9,9,9,9
3,30,0,7.44474599301068,0,19.7181706012525
4,6,15,8.37935513893159,0,19.2995105265974
4,13,0,4.4676106368479,0,16.9833950680274
4,20,0,2.768810012066,0,15.5252291156156
4,27,0,1.86253541236708,0,14.2937532335152
5,4,0,1.33482217336575,0,13.9345276462006
5,11,0,0.889970563048162,0,13.6465385189071
5,18,0,0.802993821285464,0,12.9514915363286
5,25,0,0.615174703029592,0,13.4982573448073
6,1,NA,0.621026256119908,0,12.6528722607931
6,8,NA,0.635873503849396,0,13.0619520399709
6,15,NA,0.535485400209063,0,13.0955605013735
6,22,NA,0.413977879227836,0,13.0028768060291
