"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-06,4.78757636628314,17.9240896519396,0,0.310740387962006,0.676332302956131,2.64034575022285,3.68307460035242,5.49890019101911,6.65808843828232,9.47168181160547,10.9936985671405,11.7084789090595,15.3761538380566,234.146481497947,150.853382067919,100.088994493598,73.5077023279905,54.1581490066785,45.6447778570796,38.1354184207118,33.8732288315327,28.74585674144,21.4468668279215,21.1990251744698
2023-04-13,2.92392220780832,14.654876330337,0,0,0.563719574154185,1.99160999526108,3.13201728097978,4.07417404069428,5.60250620093208,6.46939675212583,9.30813093150692,10.0223145113331,12.6035215751523,177.190851438048,119.534486106132,100.431084098853,66.8985832045109,56.1999742830615,43.2155708741301,35.0890713277884,28.8840804923549,24.6112817385934,19.7292769452718,17.4264411928633
2023-04-20,1.16123174033904,11.9030372784828,0,0,0.350548869094352,1.44966126497085,2.24751088938389,3.38146953619796,4.35228221135683,5.10915851364093,6.73469066317129,9.04584231325498,9.64092911263159,158.816441801892,101.689937204818,83.1148894415837,50.7504213396787,42.3655863925568,34.6419770404888,28.8185057779071,22.202902393324,18.4771685656699,17.3994213056446,13.2263234278948
2023-04-27,0,9.59446781427252,0,0,0,1.36725178081799,1.69398865054808,2.4781842070251,3.83878555569232,4.60859326111999,5.99692998069659,6.02115406975191,7.38379078537199,139.438326527778,83.9298779587923,62.1316577284116,46.3234911641021,34.0804667481502,29.0070889974334,24.0094548550178,19.5035791281837,15.915764777148,13.0519771172059,10.2962996507182
2023-05-04,4.26943588457651,7.66452285003594,0,0,0,0.628970199985191,0.795007605359503,1.89707292116945,2.32961729202867,2.75833744886552,4.04187692582952,5.26387258497822,6.51591601533478,102.943393071633,75.5218835827476,63.1403644053099,42.1616774501256,28.6103654506217,21.2523668944701,16.8343335000274,15.7815792808028,12.3119035819978,10.9988162764958,10.2725042241481
2023-05-11,2.14814044039067,6.05696230775701,0,0,0,0.133707059834556,0.727833233076373,1.11665343278136,1.8666900344557,2.28647410626915,3.22440676510825,3.35720648578525,4.70481187393522,90.2062141855369,65.1112571934872,45.7416513688289,30.5640993792544,23.4441190226548,19.426973199233,15.1786686579382,12.9286582331336,10.8146836593519,7.6194827387739,6.5824371587531
2023-05-18,4.14213562373095,4.72299639227885,0,0,0,0,0.232826820472608,0.708312098775328,0.929407021450401,1.73870422333716,2.20660719514337,2.96462511623191,3.94484546957694,83.0831751033255,60.4019064717964,41.6622137939493,27.9252997229672,20.8903423903378,14.2611442976218,11.7721153169258,10.6891836256808,8.18901367026306,6.9594992247353,5.96370964153892
2023-05-25,3.42379650962105,3.62042301231367,0,0,0,0,0,0.333938455075313,0.819804771071024,1.02830379018809,1.64366990081849,2.05072760016553,2.84270738504018,64.3074422482118,41.3505426534447,30.7689204767698,20.5993945657307,16.3088846049041,11.6663847252833,9.54867325992466,9.06807624780323,6.33853595722173,5.47062899893233,4.41679009033265
2023-06-01,0,2.7128500948811,0,0,0,0,0,0.112002895408926,0.602527230125506,0.812088478824814,1.04101268288698,1.68565581680162,2.1651532564377,51.2979991666197,42.0010604358626,31.4902261145613,17.1932188975089,12.2794971833811,10.1236004223664,8.91464308901883,6.83726704930002,4.94277844930843,4.2785307819784,3.49847969085318
2023-06-08,0,1.96899596824508,0,0,0,0,0,0,0,0.450596965871667,0.657682343171698,1.02293616604627,1.4502549804953,54.9179674023484,34.3343725311281,22.8684962802316,14.6970743616655,10.8240118013755,8.85083477659636,6.2839598384091,5.47271840628758,4.14912553197828,3.20054700622695,2.48393064006124
2023-06-15,NA,1.36206141197761,0,0,0,0,0,0,0,0.0750619802640204,0.235849282145978,0.527969453871454,0.786208886934058,40.6287744654056,33.4300899051661,21.8599382057274,11.3892279687123,9.43473205236486,6.23625769731643,4.52413278550939,4.13336542329562,2.9374137182339,2.15028702265335,1.61918437369394
2023-06-22,NA,0.869167380592338,0,0,0,0,0,0,0,0,0.024322481369446,0.272153450468953,0.539687375134576,46.1480165380919,20.5107546326579,15.8993504053071,10.0778705866025,6.29147636638651,5.45739470919616,4.30897304772722,2.92206966427863,2.21097654319686,1.70791570381073,1.36562855396382
2023-06-29,NA,0.470852782942475,0,0,0,0,0,0,0,0,0,0,0.263748812015158,28.3903504502625,15.6771989950498,12.9419699984142,8.53735164792881,5.21693946425262,4.14465604696737,3.11865971121583,2.21564257277803,1.59808948405365,0.919734671588835,0.838525358379924
2023-07-06,NA,0.150627072277418,0,0,0,0,0,0,0,0,0,0,0.0517168596033035,19.1168749587886,23.7889803860833,11.2025992541409,6.84420464498267,4.63922966648104,3.48173575469098,2.17754536673166,1.68018691189098,1.15106051482931,0.84289401655023,0.500249451158737
