"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-06,0,11.1845268188701,0,0,0,0,0,0,2.34886490700517,4.20332769415869,6.79760605823996,8.19483169929489,9.65331161087422,38.0358558249691,35.1095304704402,32.5691771689398,26.3828716302358,25.9049381526177,21.1113069107324,19.6916841088733,17.7769424332947,17.0965977313928,15.0795024432609,12.5756642857034
2023-04-13,9,10.1220825407667,0,0,0,0,0,0,1.90025383862154,2.49641783338309,4.79132374590196,6.50785874127827,7.42076667218183,39.8166331273543,34.7153969037921,30.6868732864314,26.0167222076764,22.7256441076584,21.1927223003181,18.8003867192021,16.476890741536,15.570669807777,12.803788000519,11.0241453671327
2023-04-20,0,9.0596382636193,0,0,0,0,0,0,0.884280907409489,2.36198120639823,4.46724452578797,6.58689653816239,6.92889773255117,36.0385874903249,33.6835732762066,28.9575898212511,26.6679716845916,22.2486772479419,19.2626924311611,17.3515381762397,14.9861748207929,14.3744867432178,13.0656905114964,10.3199474162773
2023-04-27,45,7.99719398406414,0,0,0,0,0,0,0,0.912716362673491,2.83380520193173,5.61017130419529,6.45699042684097,38.586846356732,32.8862514807645,28.6059408322911,24.1628648701135,21.1754303525137,18.8944861761727,15.7372459718851,13.2713250815425,12.6392339703689,11.6490364730674,9.39229434948578
2023-05-04,0,6.93474970593588,0,0,0,0,0,0,0,0.942231135700222,1.61141063741696,3.86565144946744,5.83413252363254,33.771346281142,31.0630546382619,26.8741290852208,23.0653706697088,19.7919116357284,18.5468819401545,15.5094241089454,13.2576794290329,12.0133375529486,10.1075512674517,9.36759057104966
2023-05-11,7,5.87230542552345,0,0,0,0,0,0,0,0,1.40684509734394,2.34567253205859,4.48692249098671,35.2463107602477,31.0003026347092,27.2714117497811,22.4047485855221,18.1495425392955,15.6710368677952,14.5686148608237,13.29076355319,11.0882698253375,8.39980255667029,7.97109783925783
2023-05-18,0,4.8098611461095,0,0,0,0,0,0,0,0,0,2.17695328165532,3.23777612544508,36.1785301856094,29.713653868012,25.0469558186912,20.8663325433569,17.3538915359969,14.7152028267198,13.536292634319,11.6512300317874,9.23388680975408,9.00865116917321,6.2997195439024
2023-05-25,3,3.74741686860864,0,0,0,0,0,0,0,0,0,0.408131473276155,2.17407460299582,34.8411915157428,29.4907670287585,24.1996407082629,20.1640357021063,16.3706794505989,14.9452437474887,12.4551672409767,10.0666066883408,9.80526593078658,7.09174232435288,5.52832625470732
2023-06-01,0,2.68497259391313,0,0,0,0,0,0,0,0,0,0,1.39137855097046,32.3709626566529,27.4258893661196,24.4183063062209,17.4145067625904,15.5034559988227,12.9131786301354,10.9891072232387,9.25236021122904,8.7493065226357,5.45386412722524,4.20820102490671
2023-06-08,0,1.62252831921761,0,0,0,0,0,0,0,0,0,0,0.963307024068032,30.4424307534549,27.8133651763669,21.3054281392172,17.1591515844441,14.385065611695,12.0120612413016,10.1106263531204,8.32461405800968,5.75694623770539,4.86869517244883,4.07378143369069
2023-06-15,NA,0.560084044522101,0,0,0,0,0,0,0,0,0,0,0,30.3551171619962,25.0184018602867,21.0849430069433,16.3717466583645,13.4939293572066,12.2301086952186,8.00561660140775,6.72007124294667,5.70776401557672,4.64673159727904,2.77113232831678
2023-06-22,NA,0,0,0,0,0,0,0,0,0,0,0,0,29.7814300442502,23.3024632511917,21.2850311688386,15.4452818470118,11.2617595587344,11.1550174272369,8.26270660809855,5.72441619050836,4.04319892631615,2.77928181024888,0.321386506256789
2023-06-29,NA,0,0,0,0,0,0,0,0,0,0,0,0,25.3508336337381,23.217363688429,19.8520552431582,14.3779833914133,10.8327449130168,8.30878339318363,5.97604072451704,5.05320952376155,2.98131252564155,0.417964154467705,1.33412842223324
2023-07-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,24.9461966173724,22.2737542480916,17.2186861884905,12.3258753605904,10.7660479930964,8.30226104785601,6.09458362444027,4.24194484611138,2.57747632509367,0.740647860262126,0
