"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-06,0,1.16517416360842,0,0,0,0,0,0,0,0,0.0572620858931739,0.156018107986222,0.796878176301177,9.95087706387414,7.86042344830197,7.01314860041327,6.03094423192848,5.31269470894831,4.39368556673734,3.74081840524557,3.03106322170644,2.68087240035734,1.93293408708895,1.6994731403243
2023-04-13,0,1.26465276813144,0,0,0,0,0,0,0,0,0,0.377997823859822,0.974027712819655,9.23456165041045,8.88096226287928,6.94129442595898,5.89058870545626,4.77999099533205,4.50395351577587,3.61344752605399,3.12570275627636,2.58248811562857,2.1447941486877,1.82533787276722
2023-04-20,4,1.36413137285205,0,0,0,0,0,0,0,0,0,0.660976088386396,1.09636486639652,9.23153597561795,8.39999165744705,7.4754929620052,6.11116175182484,4.82053569663604,4.44874972814295,3.86785777177002,3.41177116658389,2.65280428426878,2.33019327223648,1.90106385573918
2023-04-27,0,1.46360997736981,0,0,0,0,0,0,0,0,0,0.680584009878647,0.962393415854091,10.0297692828823,8.26537842078204,7.68560861510842,6.17376352207082,4.97532276858807,4.40800467475905,4.02767555751609,3.33122208831157,2.75760866613566,2.36175778982568,1.90388070608311
2023-05-04,0,1.56308858190843,0,0,0,0,0,0,0,0,0.176197849257969,0.788823414741174,0.997189743072831,10.0766993430911,8.50257522127669,7.59082086568434,6.13063788893262,5.62472093785438,4.62593533549669,3.90561809862505,3.40918885132106,2.74225821672172,2.65526555646096,1.99685447493741
2023-05-11,0,1.66256718654582,0,0,0,0,0,0,0,0.0279389756588287,0.0616584313680741,0.948759377217841,1.08119841183381,10.0496280650378,8.79158056178211,7.80100859895418,6.39004000386622,5.49851623330991,4.49284676680726,4.10686012559092,3.56594486407322,2.92130125192499,2.72941568487308,1.95424931876152
2023-05-18,12,1.76204579113107,0,0,0,0,0,0,0,0,0.459529293103001,0.964620211839007,1.4632054607055,9.87633337812624,8.9135824218184,7.68764188621246,6.4476769392537,5.43845543667562,4.68857247027178,4.19272119354622,3.9021799278016,3.18211249263867,2.61590346257444,2.46029009232094
2023-05-25,0,1.86152439576244,0,0,0,0,0,0,0,0.0834088738729412,0.22777635590173,1.16984073258407,1.04247253230663,10.4589981829671,9.16270393872697,7.96505538302066,6.70691571769032,5.63734587000067,5.13039203577637,4.33672928699188,3.73534783270949,3.2601164934118,2.92916513259664,2.04777252240589
2023-06-01,0,1.96100300055417,0,0,0,0,0,0,0,0.147019039207179,0.671673353325768,1.2596280955801,1.45846296686078,10.5524410275848,8.69470364972519,8.13759537854031,6.39458620162352,5.94175596159943,5.03402032926624,4.5917134317614,3.82122684037361,3.22011938632052,2.91528614694609,2.3321234662053
2023-06-08,0,2.06048160534591,0,0,0,0,0,0,0,0.391017465284355,0.737706373543463,0.811061386791655,1.6754226940948,10.352566484938,9.04895880481794,8.45122721565999,6.96041944481372,6.10558008656059,4.95833374647489,4.48138605735083,4.13653654253629,3.43242201595394,2.81781175929162,2.58132586754267
2023-06-15,NA,2.15996021013765,0,0,0,0,0,0,0,0.105176557193524,0.74854206246982,1.04386256412878,1.8034980614646,11.4598372628987,9.36604917162234,8.06576041212924,7.03906245099852,5.56301633323128,4.94625198498395,4.49693640760991,3.84400182995024,3.66152780187878,2.75435494280783,2.71003812957589
2023-06-22,NA,2.25943881492939,0,0,0,0,0,0,0.0403404205421762,0.221526034362771,1.01075735575161,1.53081961176471,1.72553421010473,11.4702967664641,9.39612441331219,8.12073953777282,7.02724398593817,6.10268709519332,5.35427763079964,4.54382737364079,4.08490012243493,3.64559159196947,3.38094225709824,2.75258699367702
2023-06-29,NA,2.35891741972113,0,0,0,0,0,0,0,0.309540017696189,1.05646785695322,1.66600890667424,1.97941343227339,11.3898494524005,8.99287627320363,8.58130320843171,7.0028684700625,6.10846866119773,5.07891666069765,4.90413651493805,3.90539756974576,3.6687484206035,3.67419779704584,3.07642491637388
2023-07-06,NA,2.45839602451287,0,0,0,0,0,0,0,0.645272537353941,1.13127747784497,1.64614510396559,1.84065902917321,10.4844302479453,9.58966627640267,8.31611034473119,6.74794145167177,6.50241030408643,5.45121418889675,4.85775034340937,4.27995390972248,3.90982615848476,3.33730918828075,2.77770948248838
