"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-06,0,0.139304297352331,0,0,0,0,0,0,0,0.0163502770313244,0.0537822078446584,0.0765065872740536,0.113051900774644,1.22228741018904,0.947927408079998,0.711817095855011,0.564118867300309,0.491199953909362,0.388602943410355,0.315741302684702,0.282977728931801,0.266084467786429,0.200039932706525,0.177019040657984
2023-04-13,0,0.123517053069996,0,0,0,0,0,0,0,0.0135065942204633,0.0295787920730766,0.0585288052278214,0.0743738343473894,1.25362677292665,0.943783764956069,0.760262614809539,0.616001814709759,0.43884192752326,0.35347234193816,0.298101973446911,0.259199440652558,0.232069422493437,0.188682549359256,0.138331365198427
2023-04-20,0,0.108161353943,0,0,0,0,0,0,0,0.00528390230920572,0.0140068238411997,0.0605360434007092,0.0978294294523729,1.30330970824135,0.939254292428768,0.69734138881357,0.576112659305779,0.426464771268187,0.371919896251174,0.279431470379333,0.24513769938897,0.213906984206928,0.178757651898956,0.15070717703558
2023-04-27,0.666666666666667,0.0932197441063491,0,0,0,0,0,0,0,0,2.79288449740456e-05,0.0526437992380169,0.0683486885368216,1.13485910348204,0.903749378950915,0.734476523630914,0.5044787501072,0.412221049549994,0.392167496938547,0.280291357954165,0.238667237988144,0.182219827046593,0.159688080011984,0.12278674087927
2023-05-04,0,0.0786756965645434,0,0,0,0,0,0,0,0,0,0.0280616848441904,0.0372644168279996,0.976253745443927,0.769127322291163,0.655858534424098,0.447183576381264,0.395018430719821,0.303018724452934,0.248674691019691,0.209383550788809,0.184182325240441,0.131685589214021,0.0932332575313048
2023-05-11,0,0.0645135522628721,0,0,0,0,0,0,0,0,0,0.00738359113007503,0.037843669586942,1.1638325586309,0.795805980726972,0.629190783604734,0.450271515604798,0.341210946799853,0.289920768349553,0.237639742168257,0.19479419884859,0.16673603859063,0.116463585273381,0.0916189660035513
2023-05-18,0,0.0507184639464968,0,0,0,0,0,0,0,0,0,0.00542483969175889,0.0275612360117896,1.02874588006994,0.747535955733901,0.60384003832495,0.398588925474826,0.331125760481084,0.273742916013759,0.221715315767588,0.176361842317678,0.12634960637389,0.11631804454248,0.0806485695531858
2023-05-25,0,0.0372763440753332,0,0,0,0,0,0,0,0,0,0,0.0122999080421711,0.850121870599525,0.748187814774296,0.536841259233889,0.39554822329122,0.325441760858091,0.27547541810782,0.19840595661564,0.174028682145966,0.130319075596293,0.0868144206713073,0.0565551802720412
2023-06-01,0,0.0241738168961887,0,0,0,0,0,0,0,0,0,0,0,0.967807589851066,0.667074178841395,0.575242381755524,0.365952093683937,0.293948442304186,0.238389307557335,0.177606227354479,0.139167813040357,0.103076656879143,0.0801484791674556,0.0406787953969474
2023-06-08,0,0.0113981740883478,0,0,0,0,0,0,0,0,0,0,0,0.774126338188785,0.617831713696378,0.548066458755026,0.376232087879524,0.273830157048721,0.201306016569941,0.172044317444759,0.120212635926816,0.0874488993003339,0.0545954172282153,0.0355591721820736
2023-06-15,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.895273203985782,0.657403678810945,0.531850683355619,0.319719004875133,0.263006014931501,0.203936607710619,0.14368080282871,0.111560107831533,0.0756518377449429,0.0443477091473008,0.0170593638292955
2023-06-22,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.819184635900009,0.555506499307813,0.441354614212754,0.302257919222011,0.233074625749191,0.161309931323353,0.150889986769865,0.0744359306861211,0.0695717861890492,0.0298082012516896,0.0161768245533283
2023-06-29,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.808391705417308,0.548745977949684,0.401741515312297,0.27517384637475,0.208337455150759,0.167088340595167,0.12074900337827,0.0835946165878649,0.053323677623879,0.0211475705684954,0
2023-07-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,0.742396183204413,0.492829957778525,0.421582110292142,0.276371763211574,0.201002941951542,0.158270810582624,0.0916240273068913,0.0650661878978755,0.0183845362786959,0.0100745851547717,0
