"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-06,0,0.366814110179515,0,0,0,0,0,0,0,0.0514453421747816,0.150895450516295,0.197650760925305,0.301742309714965,1.69790246660775,1.43131400448693,1.33743837549557,1.07937715196791,0.975318165691948,0.872175185166431,0.764958509285798,0.660724747403599,0.574906075034477,0.519300317490497,0.432656089585597
2023-04-13,0,0.329813560192487,0,0,0,0,0,0,0,0.0588768072130219,0.105902583956106,0.143473442805872,0.246151611932601,1.62998249790869,1.5421865351404,1.22216637257846,1.0163443499424,0.914864113752726,0.808344482403479,0.712664201631366,0.652389953162853,0.570430227522775,0.423444796458807,0.414423623350007
2023-04-20,0,0.292813010194262,0,0,0,0,0,0,0,0,0.0426020571201624,0.132740165753723,0.228365089126994,1.57026760277621,1.46470676704654,1.15688966622704,1.02247954050711,0.908239795680069,0.791783189272656,0.711547460828602,0.59078734643785,0.482952836717125,0.464887206279872,0.367745932284106
2023-04-27,2,0.255812460236578,0,0,0,0,0,0,0,0,0,0.142350172564392,0.165899136622631,1.59908009409001,1.39053437304299,1.24665802850528,1.00892986797392,0.907937019103466,0.71748476951535,0.64383936455184,0.568654542218058,0.455697258325746,0.405735346320334,0.298593060744011
2023-05-04,0,0.218811910238962,0,0,0,0,0,0,0,0,0.0313226271131097,0.0930542252393225,0.136333532397472,1.55227983896264,1.39194141979424,1.17590921258163,0.957811482147257,0.827482644737374,0.729002474520625,0.58153474640737,0.497545663570531,0.455359604879991,0.388596072786174,0.291875396047993
2023-05-11,0,0.181811360106408,0,0,0,0,0,0,0,0,0,0.0367655419153218,0.125765871098335,1.48452023863962,1.26832395305153,1.15728220220532,0.97438247076621,0.779229879366587,0.704447856301966,0.625861109085592,0.487630120234439,0.413174338662281,0.344420723224945,0.285882369931899
2023-05-18,0,0.144810809993759,0,0,0,0,0,0,0,0,0,0,0.0214944840224721,1.48885153038224,1.26721806672532,1.05337804865796,0.913536092475421,0.723220637612003,0.627423685914572,0.524342951054091,0.436937387853455,0.336752568907068,0.261274906642652,0.182148994296242
2023-05-25,0,0.107810259883723,0,0,0,0,0,0,0,0,0,0,0.0363433686943903,1.62363515957081,1.22341007840176,1.03590500055917,0.860052925474188,0.697560872421692,0.589133345148061,0.449996559789426,0.437607843618578,0.310786535085105,0.205033900573896,0.182218403144456
2023-06-01,0,0.0708097097310554,0,0,0,0,0,0,0,0,0,0,0,1.34939493498851,1.20573315979051,1.03413682959324,0.754843682072997,0.650434018794415,0.523685679957608,0.423010543681627,0.363740606319087,0.2978351417389,0.186434892806186,0.13540614180957
2023-06-08,0,0.0338091595783883,0,0,0,0,0,0,0,0,0,0,0,1.41538956230951,1.14792379288967,0.934435831285668,0.7661183462084,0.651686485303099,0.530947976858189,0.400328673053429,0.381093630061053,0.271487791893739,0.156067398796646,0.0798141114815265
2023-06-15,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.41992120581981,1.11177207022238,0.923661435881527,0.747192460238412,0.645507717386729,0.468731177358156,0.36099560702818,0.293317052708713,0.215434392530947,0.171170435978423,0.0981637953170146
2023-06-22,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.16567791870809,1.17761654535147,0.903804616674257,0.719707450834143,0.595811747357191,0.479498992371275,0.331458694748214,0.285437523315589,0.193379940963261,0.128515810105637,0.0440944050896649
2023-06-29,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.21575884287763,0.9964261104163,0.781237065793076,0.698506768580074,0.527994274592173,0.427557698910604,0.295219526996072,0.290806809952435,0.124226281253167,0.0477058944092932,0
2023-07-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,1.36918766696785,0.995459253981057,0.874261119404701,0.691866108324813,0.513821466568893,0.412035616942341,0.301088449752105,0.17159363224447,0.109263513615782,0.0154741670271584,0
