"ds","y","prediction","lower.98%","lower.95%","lower.90%","lower.80%","lower.70%","lower.60%","lower.50%","lower.40%","lower.30%","lower.20%","lower.10%","upper.98%","upper.95%","upper.90%","upper.80%","upper.70%","upper.60%","upper.50%","upper.40%","upper.30%","upper.20%","upper.10%"
2023-04-06,49,25.416795809133,0,0,2.01995786792333,6.84528630388397,10.9964711101002,13.1498584031502,14.9783828661907,19.0604742924274,19.9197784611938,21.6168839761639,23.6975990958641,57.9834737539749,54.4121102634603,49.6311806348824,44.6882585359954,41.4381064932239,37.6580706158452,35.0832420765779,34.0568214944686,31.6146692218097,28.7780311091543,27.9914202388568
2023-04-13,12,23.1364936082436,0,0,0,3.51115719328659,9.35058956208761,10.5276149838167,13.5001199425078,16.3493241169535,17.841965633826,18.3193747826536,22.2145688581997,57.4552975008809,53.0890312703129,47.2356258620616,42.5988841495676,39.4650883440213,35.1433409859113,32.7262451094432,30.6536185197897,29.1813518617734,26.5300925601652,25.3117592106487
2023-04-20,2,20.8561913772228,0,0,0,2.39352133565191,5.59404606079197,8.11293782388469,9.70074446263167,13.1438204355561,15.2297569067743,16.9755639791528,18.9713964231137,54.9477644091802,51.1919744192241,45.3233412123419,41.3045341782599,36.0817537099596,32.5054246414913,30.533761144107,27.6920901885503,26.9539443561081,24.1083541944969,22.6628225824638
2023-04-27,0,18.5758891369617,0,0,0,0,2.73950242631154,7.24151626206082,9.02367260241432,10.2699567878426,13.8043965835396,14.494672717115,17.4133495561444,51.6846663638823,45.8815014616909,42.9756411320771,35.6419665977376,33.3902064891647,30.7355004380547,27.9489580458417,25.5168110299033,24.3598220943225,22.3884161896829,20.9330116088048
2023-05-04,34,16.2955869252279,0,0,0,0,0,3.47813192910162,6.37827901815276,8.10866728725059,11.4657304953258,12.0070433617206,14.6876712184812,48.5461800022906,45.1449590172126,38.7156826182246,35.23942095658,32.2887236112206,29.2717732135733,25.9770024341467,23.0522718517059,22.2467667469715,19.8913332000803,18.7005328337052
2023-05-11,6,14.0152846988755,0,0,0,0,0,2.37095804825154,3.6153496851762,6.94968047892942,8.63793926797752,10.137198470462,12.0479401629207,48.5124755972864,43.9621320790784,39.5856492707775,32.509337065207,30.157885793433,25.7277768299716,24.2044937733438,21.4304104800832,19.2033889557987,18.0176643068824,15.0845406169873
2023-05-18,31,11.7349824979942,0,0,0,0,0,0,1.07921002414732,4.70440625752442,6.41575056582714,7.79976667425309,10.2832629949241,45.3493686759065,40.4769731064439,36.5632976094019,30.6459311724021,27.1328583381587,24.4856566973768,21.1745510808537,19.998065541723,17.3815214150515,15.0877689428373,14.3572689252271
2023-05-25,18,9.45468028796799,0,0,0,0,0,0,0,0.320373640636481,2.58014649402657,6.9810192819937,6.68018321313894,42.8708748911911,38.5517992697461,32.7106247295412,28.3608369817147,23.784384655048,21.4580558018048,19.8158056035944,17.1606950632456,15.3393455515001,13.8813740799022,9.84756752064601
2023-06-01,0,7.17437806645412,0,0,0,0,0,0,0,0,1.03743472706119,3.88346427100015,5.05472636658434,40.1233956666673,37.8642594150868,31.3508178502754,26.9563301142643,22.8556810526311,19.499903566724,17.4220917491379,14.5786210469404,12.5757353131164,10.7831092203892,8.36967496748562
2023-06-08,0,4.89407584494024,0,0,0,0,0,0,0,0,0,0.256512869681259,3.63918930063548,38.8809561984012,32.7312256106073,30.0143546923508,24.6083983861514,20.8003655963561,17.63686686921,14.9269993408654,12.8122938407387,9.99616362708762,7.18726788502741,7.07341668033436
2023-06-15,NA,2.61377362342637,0,0,0,0,0,0,0,0,0,0,1.52435753882817,37.2736820336055,32.5523196772942,24.6015839821018,22.719647618183,17.2978488275442,15.0976790867882,12.4906463522127,10.6337068515809,8.72501821010947,6.70111062329021,4.86064977441491
2023-06-22,NA,0.333471401912495,0,0,0,0,0,0,0,0,0,0,0,32.7495774258182,27.6798566975556,24.551165543071,19.3369403462285,14.922704688876,12.3920464311283,9.65284790220282,8.77040161292015,6.64440111415942,4.31190423626555,1.90693406139184
2023-06-29,NA,0,0,0,0,0,0,0,0,0,0,0,0,31.8388850146152,26.2301924219749,20.9242956536115,19.0705038145773,13.9186156409712,11.4138325584317,7.57653544709422,6.05600457707263,4.03812087146334,1.04267957286191,0.82796592044801
2023-07-06,NA,0,0,0,0,0,0,0,0,0,0,0,0,32.6566745998017,24.7961393131451,19.3494598235823,13.6333336320328,11.9703803390078,8.89309612282228,6.34396005156055,4.28525312082446,1.03906378797689,0,0
