"year","month","day","data","median","LB","UB"
2023,4,20,4,3,3,3
2023,4,27,0,4.7968769630289,0,34.102366904985
2023,5,4,0,3.67371267605644,0,27.0700975896027
2023,5,11,0,3.93603999813685,0,26.9714479188191
2023,5,18,12,3.66883663239647,0,26.2118267528521
2023,5,25,0,2.92793760660552,0,25.1366611406803
2023,6,1,0,2.79130429865931,0,26.0098401237516
2023,6,8,0,2.7467259731639,0,28.136988647506
2023,6,15,0,2.54553108916396,0,33.0421472686916
2023,6,22,NA,2.67851457159567,0,44.2017749786166
2023,6,29,NA,2.02721095571621,0,69.0273961144828
2023,7,6,NA,2.25149265848853,0,106.342487248808
2023,7,13,NA,2.5909095534646,0,163.656411233497
