"year","month","day","data","median","LB","UB"
2023,4,13,1,1,1,1
2023,4,20,0,2.28049077706772e-13,0,7.48537913465685e-13
2023,4,27,0,2.26639044118474e-13,0,7.63887368962981e-13
2023,5,4,0,2.32717235283671e-13,0,7.75519714074443e-13
2023,5,11,0,2.20562295247448e-13,0,7.60064670639083e-13
2023,5,18,0,2.25114884950236e-13,0,7.745623506188e-13
2023,5,25,0,2.21915611253393e-13,0,7.78425772245103e-13
2023,6,1,0,2.19645647540456e-13,0,7.63293375261625e-13
2023,6,8,0,2.15511548533638e-13,0,7.57176020475413e-13
2023,6,15,0,2.23712111236105e-13,0,7.60302837327707e-13
2023,6,22,NA,2.20415081174298e-13,0,7.47396478811941e-13
2023,6,29,NA,2.22666028220196e-13,0,7.71445672264122e-13
2023,7,6,NA,2.29138269596246e-13,0,7.85645908081435e-13
2023,7,13,NA,2.23130588006462e-13,0,7.62999035780761e-13
