"year","month","day","data","median","LB","UB"
2023,4,20,2,2,2,2
2023,4,27,0,2.15030642032698,0,16.2397516032108
2023,5,4,4,3.14658072124752,0,16.9985270943712
2023,5,11,1,4.5347999946654,0,18.6827528965531
2023,5,18,0,5.5560448710234,0,19.9904291300179
2023,5,25,17,6.33498773842165,0,20.386941819965
2023,6,1,0,6.32875208266743,0,20.3319918607652
2023,6,8,9,5.94687203742287,0,20.7154317215799
2023,6,15,4,5.57248309709887,0,22.0003677932165
2023,6,22,NA,5.03045630889122,0,24.8518433222087
2023,6,29,NA,4.41023972826148,0,31.8465584510188
2023,7,6,NA,3.51122269812204,0,43.4248203287021
2023,7,13,NA,3.48747879598947,0,62.2549704213718
