month,day,data,median,LB,UB
1,21,21,21,21,21
1,28,31,24.9425393838755,1.17439341897172,49.6220914064718
2,4,29,24.308303129372,1.8388752904566,47.2208070986095
2,11,21,22.1856891615377,0.667923293209236,43.5157304016245
2,18,15,20.0430624415279,-0,41.4570278382191
2,25,0,17.6312688904439,-0,39.3224882636152
3,3,7,14.9746494801808,-0,36.590295356938
3,10,18,12.943783567173,-0,33.8855002594082
3,17,16,10.849638384484,-0,32.4173291461676
3,24,23,9.59449759147836,-0,31.6994683898312
3,31,NaN,8.11932556382189,-0,30.2997839340184
4,7,NaN,7.31419431877295,-0,30.1792407996725
4,14,NaN,6.49725905212691,-0,29.3175379357326
4,21,NaN,5.43075946411479,-0,27.8698805622977
