month,day,data,median,LB,UB
1,21,21,21,21,21
1,28,31,24.957532354192,-0,50.1086529737073
2,4,29,23.8764970805544,1.90042017534545,46.4506700585906
2,11,21,22.2076312658189,0.821339986372699,44.5405672582007
2,18,15,19.8711879660886,-0,41.2196796478357
2,25,0,17.3833854539997,-0,39.2018266178676
3,3,7,15.0850700271331,-0,36.4564335112506
3,10,18,12.7371461355043,-0,33.9093031137472
3,17,16,10.8904395477556,-0,32.9736568217842
3,24,23,8.99281312573392,-0,31.4224230012703
3,31,NaN,8.02446984030708,-0,30.7697454249492
4,7,NaN,7.08982725089354,-0,29.1192601224563
4,14,NaN,5.82395394628271,-0,28.8107047060128
4,21,NaN,5.38837291793695,-0,28.5405844609113
