time,Rt median,Rt 95%CI LB,Rt 95% CI UB
50.01,140623662.416007,140509345.312448,141278087.591747
51.01,1.06147918911752,0.761422523645034,2.63499611151458
52.01,0.512668372752009,0.373155929589573,0.987450488924542
53.01,0.786012665552478,0.625339016727914,1.01721443705032
54.01,1.08494458122661,0.972910706743624,1.16024923419465
55.01,1.18955356283487,1.00004451411675,1.25015207161134
56.01,1.20722977203852,1.00227180930444,1.26694472932215
57.01,1.20895946342807,1.00277476415151,1.27110447357133
58.01,1.20750607236381,1.00247866494896,1.26926630741363
59.01,1.20734563003057,1.00228947283619,1.27043290511041
60.01,1.20510024422853,1.00211946930837,1.26947558858552
61.01,1.20700247399646,1.00187981796474,1.26998272424863
62.01,1.20464934152572,1.00180788589411,1.26992184636263
63.01,1.20468951361189,1.00159054118318,1.26972217536762
64.01,1.20227018370397,1.00155589905059,1.27031456699713
65.01,1.20143359201906,1.00139791700127,1.2683554422795
66.01,1.20089038588856,1.00134668377361,1.26992865598818
67.01,1.19858644799822,1.00127177076339,1.26886846614453
68.01,1.19880520459609,1.00119053531886,1.26979748147784
69.01,1.19809216489335,1.00115408365487,1.26879803378852
70.01,1.19744045769551,1.00106768164747,1.2697837443586
71.01,1.19707652394787,1.0010535553151,1.26942498964036
72.01,1.19636709654464,1.00097960641982,1.26877178354359
