Date,data,median,LB,UB
2024-01-07,15,NA,NA,NA
2024-01-14,15,NA,NA,NA
2024-01-21,21,NA,NA,NA
2024-01-28,31,NA,NA,NA
2024-02-04,29,NA,NA,NA
2024-02-11,21,NA,NA,NA
2024-02-18,15,NA,NA,NA
2024-02-25,0,NA,NA,NA
2024-03-03,7,NA,NA,NA
2024-03-10,18,NA,NA,NA
2024-03-17,NA,15.63,2.62,28.64
2024-03-24,NA,17.1,0,34.69
2024-03-31,NA,17.1,0,34.69
2024-04-07,NA,17.1,0,34.69
