"month","day","data","median","LB","UB"
5,4,9,9,9,9
5,11,12,8.42392559390867,0,22.7564241772946
5,18,0,5.89731876766117,0,18.4728681633151
5,25,7,4.34361930242946,0,15.8114920259705
6,1,1,3.10706880763534,0,14.5509505758125
6,8,1,2.50657292327255,0,14.0042173344385
6,15,0,1.91488770015739,0,12.5635773718158
6,22,11,1.28039316503276,0,12.3203485858727
6,29,0,1.09100872461797,0,11.7361852649812
7,6,0,1.07189293524671,0,11.8532737149406
7,13,NA,0.822427011018956,0,11.7556733247609
7,20,NA,0.616448609350517,0,12.2216191847401
7,27,NA,0.861495615929763,0,11.8952474739303
8,3,NA,0.677103564138922,0,12.3432222153993
