"month","day","data","median","LB","UB"
5,11,1,1,1,1
5,18,0,6.08099621381385,0,18.1163794285752
5,25,10,8.93039262524777,0,20.7944292337485
6,1,1,4.4597638375414,0,15.0347669540814
6,8,0,1.54825544146822,0,11.2425220738592
6,15,0,0.678609966028559,0,9.99851385728096
6,22,0,0.440772212403164,0,9.51917783803644
6,29,0,0.314778043853667,0,9.46352617227826
7,6,8,0.314274631767631,0,9.07753136008545
7,13,NA,0.250391288251253,0,9.33107498444564
7,20,NA,0.2043076665894,0,9.48326807980876
7,27,NA,0.116345241741378,0,9.88282261892508
8,3,NA,0.0816200827272857,0,9.74054505937664
