"month","day","data","median","LB","UB"
5,4,21,21,21,21
5,11,16,14.2449125630474,6.66016801195284,23.1874547977064
5,18,17,18.9821837386975,10.8549562629202,27.698522863675
5,25,24,23.1963719557287,14.9573724790282,32.1030763110353
6,1,22,24.6809152461348,16.6416065674955,33.8089337233722
6,8,23,23.2541043086863,15.2931171918489,32.5798619154444
6,15,24,19.7388698880722,12.0455866295094,30.4159376990262
6,22,10,14.9701007581127,7.39062392671189,27.5727947669758
6,29,10,10.686411374216,3.23731766053111,25.2743179413263
7,6,5,7.43422075122231,0,24.5482800427338
7,13,NA,5.0015099770874,0,23.914387929358
7,20,NA,3.55282175252027,0,21.5661911080276
7,27,NA,2.62467483205134,0,19.8153964647385
8,3,NA,1.88351138117396,0,18.9696224455621
