"month","day","data","median","LB","UB"
5,11,22,22,22,22
5,18,0,9.14335364146167,0,34.384416844104
5,25,14,10.8322665606663,0,58.9874817547755
6,1,6,10.179309927714,0,69.129773647261
6,8,12,8.08100830086937,0,53.5976357727687
6,15,4,6.54577552262722,0,36.7030078317056
6,22,1,4.88375708775366,0,23.3892387399505
6,29,0,3.30228867416767,0,17.6428020747549
7,6,2,2.50641451667758,0,15.7547366838798
7,13,NA,1.82778113885075,0,14.3219540527499
7,20,NA,1.2671543226567,0,13.8800593517137
7,27,NA,1.00460305530613,0,13.3732498350015
8,3,NA,0.826158052939073,0,13.8646060841393
