"month","day","data","median","LB","UB"
5,4,19,19,19,19
5,11,7,8.13775223959401,0,20.0559525273462
5,18,9,7.9279769912834,0,19.9236064583467
5,25,5,8.51736982941837,0,20.963791587214
6,1,15,8.27757713478961,0,20.7466046536384
6,8,0,6.67257459416239,0,19.0150062095749
6,15,11,5.19677036000586,0,16.9380909489571
6,22,2,4.1760487391982,0,15.5211452539941
6,29,0,3.28286743175615,0,15.2444334031441
7,6,3,2.68743795321189,0,14.7089460399939
7,13,NA,2.04329296494507,0,13.7443427890982
7,20,NA,1.80221209640391,0,13.8903643220493
7,27,NA,1.32883484554467,0,13.7275128828408
8,3,NA,1.35309937988898,0,13.5943105282987
