"month","day","data","median","LB","UB"
5,25,4,4,4,4
6,1,4,0.969211179742605,0,5.34194748237974
6,8,0,0.951153121195659,0,5.17006763820824
6,15,0,0.944242104953307,0,4.92655388677788
6,22,0,0.871689249218174,0,4.81125298413182
6,29,0,0.910081825424103,0,4.61229781101305
7,6,0,0.894870923362298,0,4.72281648741453
7,13,0,0.917110678807066,0,4.95735492564919
7,20,NA,0.885050750832424,0,5.08896212757964
7,27,NA,0.844750837844352,0,5.38393841263709
8,3,NA,0.93406986165367,0,6.02487563375742
8,10,NA,0.805202025712157,0,6.80745348336714
