"month","day","data","median","LB","UB"
5,11,7,7,7,7
5,18,9,8.19811822842416,0,22.6077230384366
5,25,5,9.27379763198227,0,24.4652060020508
6,1,15,9.21666305366839,0,25.156964914704
6,8,0,8.3994253918875,0,25.122504079326
6,15,11,6.77975050540839,0,23.8836791249734
6,22,2,5.09153324841255,0,22.845756133368
6,29,0,3.92448591809742,0,21.7892324891373
7,6,3,3.15300436461728,0,20.5538697155938
7,13,4,2.67433851058382,0,19.0687918027225
7,20,NA,1.94046662307042,0,18.9492161315995
7,27,NA,1.72436422386453,0,18.4033767327947
8,3,NA,1.47861560275991,0,18.3811545183661
8,10,NA,1.34349711943409,0,17.7582247224405
