"month","day","data","median","LB","UB"
5,11,1,1,1,1
5,18,0,2.37539169205435,0,48.4385666256592
5,25,17,3.06063694310865,0,48.310321961161
6,1,0,4.31961379392674,0,50.2979367466035
6,8,9,6.36281374802911,0,53.2696592930169
6,15,4,9.15300296288383,0,54.1428334456881
6,22,0,13.0379363204885,0,59.4753439270292
6,29,0,15.4314573536802,0,62.5037138293322
7,6,63,20.360319711985,0,69.7950787905969
7,13,0,22.8634497085763,0,75.3736648468832
7,20,NA,24.2099380602809,0,95.5986863141314
7,27,NA,23.7863971726366,0,142.433834031477
8,3,NA,23.5134429828992,0,230.079809129763
8,10,NA,21.0093970424177,0,371.010658368903
