"month","day","data","median","LB","UB"
5,11,6,6,6,6
5,18,31,18.4195890283523,0,56.9009258629488
5,25,18,19.9772051335996,0,55.8268689376724
6,1,0,20.1633341472443,0,54.2895824035972
6,8,24,19.3883542433749,0,54.0157567638034
6,15,31,18.4864296257888,0,52.9669875739412
6,22,26,16.8578564961205,0,50.6144678839122
6,29,0,15.5905445095512,0,50.2927429773235
7,6,29,14.9633722025029,0,49.2144821913299
7,13,0,13.6030601908995,0,50.7187665223896
7,20,NA,12.9066319849566,0,51.9490630643877
7,27,NA,12.7837196614077,0,52.9693482144459
8,3,NA,12.3872856252844,0,56.0914872271794
8,10,NA,11.2480872698637,0,57.8061975650585
