"month","day","data","median","LB","UB"
5,11,7,7,7,7
5,18,0,1.76876730064407,0,9.63243620890689
5,25,3,1.87645325713536,0,8.92879464700914
6,1,0,2.08301679403685,0,9.35501925743238
6,8,6,2.21476212091098,0,9.68788984047259
6,15,0,2.43670758740476,0,9.82933071318383
6,22,5,2.81829294145299,0,10.3396762955998
6,29,0,2.99462442210072,0,10.6024810680681
7,6,0,3.63535204656715,0,11.3829111937884
7,13,8,4.01601860850518,0,12.2565475229002
7,20,NA,4.45973492712554,0,13.1663829227798
7,27,NA,4.87841520269495,0,14.4882243661271
8,3,NA,5.21910488154546,0,16.3836686103843
8,10,NA,5.60996897807415,0,18.9220661921748
