"month","day","data","median","LB","UB"
5,11,98,98,98,98
5,18,103,99.5269010488945,8.8873825750606,183.625801631698
5,25,103,98.8462167184832,16.090081736296,176.285014996673
6,1,85,86.3421117060394,10.4350608064955,164.609219827431
6,8,69,96.97051922225,21.5510324190552,173.188089847625
6,15,114,110.910414889031,31.5429072076899,184.869218694748
6,22,112,101.871384711718,26.0035486571444,178.512710060542
6,29,35,92.7113826314337,18.1939381238988,180.900550853029
7,6,125,103.82161280253,24.0944341173623,184.621553469339
7,13,150,112.996591947972,29.1665754961738,191.977598133961
7,20,NA,102.117523664044,18.3862114460775,190.500935572879
7,27,NA,96.9736390805419,10.6261578249944,199.326480875504
8,3,NA,107.236411461488,16.7396157746921,211.543669355876
8,10,NA,112.226223036351,15.5143842422508,218.006988223606
