"month","day","data","median","LB","UB"
5,25,4,4,4,4
6,1,4,0.915293650817848,0,5.18587603855908
6,8,0,0.963153647675662,0,5.09237882309385
6,15,0,0.955605537181586,0,4.94796567909508
6,22,0,0.855565596557557,0,4.75306146062284
6,29,0,0.913078405573696,0,4.66912240547805
7,6,0,0.802391763825583,0,4.59494504557204
7,13,0,0.871690205369028,0,4.85876182306179
7,20,NA,0.802089148677056,0,5.00724151605852
7,27,NA,0.792560895539942,0,5.38947644425923
8,3,NA,0.880205938630437,0,5.98921218496387
8,10,NA,0.7932216085217,0,6.55069173400875
