"month","day","data","median","LB","UB"
5,11,1,1,1,1
5,18,0,3.35018866807467,0,51.2160840083371
5,25,17,5.01869761393395,0,54.2106165297146
6,1,0,7.28883323918607,0,58.6199314997787
6,8,9,7.77995997955242,0,57.184263917677
6,15,4,7.87217714074176,0,57.4421276916534
6,22,0,11.0250897217853,0,59.2885101557855
6,29,0,14.3674307589639,0,62.9849193512387
7,6,63,18.9118201322707,0,69.7301809877443
7,13,0,20.6948238385612,0,75.3412241474003
7,20,NA,20.6996502955319,0,91.6030139878418
7,27,NA,18.9404485897963,0,129.017525635588
8,3,NA,18.2498143936166,0,202.700689460267
8,10,NA,18.0964636451842,0,332.892657722047
