"month","day","data","median","LB","UB"
5,11,5,5,5,5
5,18,28,3.56167996416678,0,49.292765338156
5,25,17,6.80758235757268,0,50.6069935776282
6,1,20,8.73388989673557,0,55.6451175783571
6,8,5,12.8595352009883,0,59.6584848225575
6,15,33,18.5090607961207,0,64.6911935604313
6,22,17,26.2630440788503,0,74.3861478960749
6,29,23,37.6415152090135,0,86.9267775136775
7,6,18,53.4738638341329,1.32732132315473,102.794854737292
7,13,103,76.0886925480257,17.5466613913103,134.162393005246
7,20,NA,106.301187632815,26.2736611852335,189.456524683197
7,27,NA,151.827714326641,36.3839146880945,275.941185574595
8,3,NA,217.920203605467,40.5056525717148,431.975302481382
8,10,NA,308.296243955566,44.1258265109831,667.375209941431
