"month","day","data","median","LB","UB"
5,11,5,5,5,5
5,18,28,3.94750097622099,0,50.9057462304009
5,25,17,6.57456762871223,0,52.5539632263864
6,1,20,8.71151035811008,0,55.577453171171
6,8,5,13.1260471295841,0,62.7952041926187
6,15,33,18.0603204574164,0,65.3520496308885
6,22,17,26.0962813121749,0,75.2516403822445
6,29,23,36.9709816474124,0,86.3671612687509
7,6,18,53.2641392194088,1.52041448764758,102.162626514285
7,13,103,74.8374057776756,14.7014792019046,135.024965576222
7,20,NA,105.018417639104,27.2413273825474,188.271024711019
7,27,NA,150.546097497912,36.0817690710208,281.118951412068
8,3,NA,213.785676725965,37.5000183333858,432.678593007047
8,10,NA,304.512376162157,40.6056246331616,680.998440923034
