"month","day","data","median","LB","UB"
5,11,7,7,7,7
5,18,9,7.9248500914713,0,20.6095240208637
5,25,5,8.85293324927432,0,20.983509813074
6,1,15,8.61232620198101,0,20.6232578628506
6,8,0,7.42044456939705,0,19.0406272136054
6,15,11,5.81126372054513,0,17.0309444986908
6,22,2,4.23434945080179,0,15.6620317969553
6,29,0,3.22163337539364,0,14.2405349145358
7,6,3,2.24315998374969,0,13.1891886196466
7,13,4,1.67429845601257,0,12.2717602804954
7,20,NA,1.12655620578042,0,11.9961649804682
7,27,NA,0.929398471806233,0,12.0213689644598
8,3,NA,0.822747729916181,0,11.6399165271522
8,10,NA,0.63784594337726,0,11.5638016296689
