"year","month","day","data","median","LB","UB"
2023,5,4,21,22.5233085716981,13.2623884684291,30.1326724420865
2023,5,11,16,21.5476529237774,10.9944212800272,28.9660060212085
2023,5,18,17,20.5459738276836,10.4323788045191,28.1765676327011
2023,5,25,24,19.5155291215283,7.4437390930158,27.6997843737988
2023,6,1,22,18.4530356169857,6.28101789977183,26.9850898757649
2023,6,8,23,17.3545034954663,4.55452168850182,25.4023302945214
2023,6,15,24,16.2149983153392,1.80072518403381,24.6095091118965
2023,6,22,10,15.0282874526007,0,23.8937098117429
2023,6,29,10,13.7862931202893,0,23.2100827413681
2023,7,6,5,12.4782031552007,0,22.6339209227035
2023,7,13,NA,11.0889313289783,0,20.9671082637142
2023,7,20,NA,9.59622149880283,0,20.2215512012762
2023,7,27,NA,7.96454264162096,0,19.9906545630578
2023,8,3,NA,6.12983471064373,0,17.9142448857835
