"year","month","day","data","median","LB","UB"
2023,5,4,0,0.278048830922923,0,3.03814565445678
2023,5,11,0,0.234130233439245,0,1.9156756021037
2023,5,18,12,0.193129776404692,0,2.25293351959773
2023,5,25,0,0.154765970980221,0,1.93653366997428
2023,6,1,0,0.118792403865642,0,1.55010652490394
2023,6,8,0,0.084992439526602,0,1.45989211345072
2023,6,15,0,0.0531748541645203,0,1.18897055509873
2023,6,22,0,0.0231702157269742,0,1.31988449852178
2023,6,29,0,0,0,1.21398431710453
2023,7,6,0,0,0,0.791331326772535
2023,7,13,NA,0,0,0.669866299189682
2023,7,20,NA,0,0,0.7969121572708
2023,7,27,NA,0,0,0.647686220164385
2023,8,3,NA,0,0,0.485096441905567
