time,Rt median,Rt 95%CI LB,Rt 95% CI UB
45.01,141719150.065885,141196835.379505,142904587.063202
46.01,3.60248183778092,2.46418889724457,5.8000339862026
47.01,1.42969703945129,1.10390582550423,1.69396477266648
48.01,1.36742112321349,1.22446297536901,1.48982974566435
49.01,1.36581518982463,1.1494459758399,1.49782189021047
50.01,1.316754045286,1.11156470114207,1.46883700923786
51.01,1.2561835546663,1.08233001521076,1.42257890689973
52.01,1.20689127909513,1.0611919265381,1.3603121681448
53.01,1.16043101462007,1.04577612005162,1.3127889237651
54.01,1.12346153009925,1.02684737388851,1.2573504174631
55.01,1.08619548396577,1.00563398856304,1.21529300445574
56.01,1.05053208874274,0.988710768323373,1.14978273040339
57.01,1.01953186846469,0.961847731078773,1.10550537014024
58.01,0.993351606335805,0.930370248402287,1.06027278012992
59.01,0.964502950025143,0.889840380952471,1.03384406246825
60.01,0.938241333678817,0.853864924369789,1.02095288832208
61.01,0.917803030190317,0.811365312701892,1.01406489238762
62.01,0.897466900145932,0.776180797003549,1.00942034077952
63.01,0.878668023557048,0.745644718621123,1.00412960761931
64.01,0.865082473665479,0.713150853965301,1.00274878996903
65.01,0.848586336717288,0.671160649911139,1.00107299910069
66.01,0.839201799431897,0.655520712284615,0.998599273666349
67.01,0.826232841338836,0.641739918224557,0.996071379206513
